position_id,fen,piece_placement,side_to_move,castling_rights,en_passant,halfmove_clock,fullmove_number,ply_number,total_pieces,white_pieces,black_pieces,phase
board_001566,r1bk1b2/ppq1pppr/n1pp3p/1N2P1N1/2P1n1PP/1P6/P2PBP2/R1BQK1R1 b Q - 0 15,r1bk1b2/ppq1pppr/n1pp3p/1N2P1N1/2P1n1PP/1P6/P2PBP2/R1BQK1R1,black,Q,-,0,15,29,32,16,16,developed
board_001567,1r2k1nr/p2pppb1/bp5p/2qNn1p1/1PpP2PP/2P4Q/P3PP2/R2KBBNR w k - 3 15,1r2k1nr/p2pppb1/bp5p/2qNn1p1/1PpP2PP/2P4Q/P3PP2/R2KBBNR,white,k,-,3,15,28,32,16,16,developed
board_001568,rn1qkb2/N5pN/bp1pp2r/p1p1np1p/2P5/PP5P/3PPKP1/R1BQ1B1R w - - 0 19,rn1qkb2/N5pN/bp1pp2r/p1p1np1p/2P5/PP5P/3PPKP1/R1BQ1B1R,white,-,-,0,19,36,31,15,16,developed
board_001569,1rbk1bnr/4p1p1/p1n1B3/q1pp3p/1P3pPP/N1P1P1R1/P1QPNP2/1RB1K3 w - - 4 18,1rbk1bnr/4p1p1/p1n1B3/q1pp3p/1P3pPP/N1P1P1R1/P1QPNP2/1RB1K3,white,-,-,4,18,34,31,16,15,developed
board_001570,2bq1bnr/1pp1p3/r2pk3/p5pp/1P2Ppn1/P1NN2PB/1RPP1P1P/B2QR1K1 w - - 2 17,2bq1bnr/1pp1p3/r2pk3/p5pp/1P2Ppn1/P1NN2PB/1RPP1P1P/B2QR1K1,white,-,-,2,17,32,32,16,16,developed
board_001571,rnb1kb1r/1pq4p/p1p1p1Pn/1PBp1p2/5N2/6P1/P1PPP1BP/RN1QK1R1 w Qq - 0 19,rnb1kb1r/1pq4p/p1p1p1Pn/1PBp1p2/5N2/6P1/P1PPP1BP/RN1QK1R1,white,Qq,-,0,19,36,31,16,15,developed
board_001572,r2k1b1r/3p1pp1/n2qp3/p1pb1n1p/pPPPPBPP/N4P1R/4K3/1Q1R1BN1 w - - 4 19,r2k1b1r/3p1pp1/n2qp3/p1pb1n1p/pPPPPBPP/N4P1R/4K3/1Q1R1BN1,white,-,-,4,19,36,31,15,16,developed
board_001573,rn2kbr1/pb1p3p/1pp2ppn/qN1Pp3/1Q1NPP2/1P2B3/P1P3PP/3RKBR1 b q - 2 16,rn2kbr1/pb1p3p/1pp2ppn/qN1Pp3/1Q1NPP2/1P2B3/P1P3PP/3RKBR1,black,q,-,2,16,31,32,16,16,developed
board_001574,rnb1k1nr/pp2p2p/1q4p1/2ppbpP1/5P2/PPPP3B/1B2P2P/RN1QK1NR b KQkq - 0 9,rnb1k1nr/pp2p2p/1q4p1/2ppbpP1/5P2/PPPP3B/1B2P2P/RN1QK1NR,black,KQkq,-,0,9,17,32,16,16,developed
board_001575,1rbq3r/pp1kp1b1/2n2n1p/1Q1p1pp1/1PpP4/P1P1PP2/3BB1PP/2KR1NNR w - - 3 15,1rbq3r/pp1kp1b1/2n2n1p/1Q1p1pp1/1PpP4/P1P1PP2/3BB1PP/2KR1NNR,white,-,-,3,15,28,32,16,16,developed
board_001576,rn1k1b1r/pb1pp1pp/B7/q2Q1p2/1ppPPPn1/4B1PN/PPP4P/RN3KR1 b - - 1 13,rn1k1b1r/pb1pp1pp/B7/q2Q1p2/1ppPPPn1/4B1PN/PPP4P/RN3KR1,black,-,-,1,13,25,32,16,16,developed
board_001577,2bqkb1r/rpp1pppp/p4n2/1N1p4/Pn6/2P2PPB/RP1PP2P/2BQK1NR b Kk - 0 9,2bqkb1r/rpp1pppp/p4n2/1N1p4/Pn6/2P2PPB/RP1PP2P/2BQK1NR,black,Kk,-,0,9,17,32,16,16,developed
board_001578,rnq1kbnr/p2bp1p1/5p2/1p5p/PPppP1PP/5P2/R1PP2B1/1NBQK1NR w Kkq - 0 10,rnq1kbnr/p2bp1p1/5p2/1p5p/PPppP1PP/5P2/R1PP2B1/1NBQK1NR,white,Kkq,-,0,10,18,32,16,16,developed
board_001579,r1bqk1n1/2p1pp2/p1n3pr/3p1PN1/PpP3p1/1P6/1bQPPKRP/RNB2B2 w q - 0 14,r1bqk1n1/2p1pp2/p1n3pr/3p1PN1/PpP3p1/1P6/1bQPPKRP/RNB2B2,white,q,-,0,14,26,31,15,16,developed
board_001580,r1bqkb1r/1p2p1p1/p2pP2n/P1p2p1p/6P1/2P4N/1P1PKP1P/RNBQ1BnR w kq - 1 14,r1bqkb1r/1p2p1p1/p2pP2n/P1p2p1p/6P1/2P4N/1P1PKP1P/RNBQ1BnR,white,kq,-,1,14,26,32,16,16,developed
board_001581,rqbkQ1nr/p3p2p/1pp1n2b/3p1pp1/1P1P1P1N/2P3P1/PB2P1KP/RN3B1R b - - 3 16,rqbkQ1nr/p3p2p/1pp1n2b/3p1pp1/1P1P1P1N/2P3P1/PB2P1KP/RN3B1R,black,-,-,3,16,31,32,16,16,developed
board_001582,r1b1k2r/p6p/n1pqp1pn/1p1p1p2/1P5P/B1bP1PPN/P1PQP1B1/1R1K3R b q - 3 16,r1b1k2r/p6p/n1pqp1pn/1p1p1p2/1P5P/B1bP1PPN/P1PQP1B1/1R1K3R,black,q,-,3,16,31,31,15,16,developed
board_001583,rnbn1k1r/1pqp2b1/p1p1ppp1/P1P4p/2B1PP2/6P1/1P1P3P/RNBQ1KNR b - - 1 15,rnbn1k1r/1pqp2b1/p1p1ppp1/P1P4p/2B1PP2/6P1/1P1P3P/RNBQ1KNR,black,-,-,1,15,29,32,16,16,developed
board_001584,1rbq1bnr/p1pppkpp/1p6/8/Pn3p1P/RPN1P1P1/2PP1P2/2BQKBNR b K - 0 9,1rbq1bnr/p1pppkpp/1p6/8/Pn3p1P/RPN1P1P1/2PP1P2/2BQKBNR,black,K,-,0,9,17,32,16,16,developed
board_001585,1nbqkbr1/r1ppp1pp/1p1n1p2/PB6/P2P4/2P1P3/3B1PPP/RN1Q1KNR b - - 2 10,1nbqkbr1/r1ppp1pp/1p1n1p2/PB6/P2P4/2P1P3/3B1PPP/RN1Q1KNR,black,-,-,2,10,19,31,16,15,developed
board_001586,r1b2br1/1pp1kp1p/3p1npn/3p2q1/pB2PNP1/2NK1P2/PPP4P/2RQ1B1R b - - 1 17,r1b2br1/1pp1kp1p/3p1npn/3p2q1/pB2PNP1/2NK1P2/PPP4P/2RQ1B1R,black,-,-,1,17,33,31,15,16,developed
board_001587,rnkq1b2/p1p1ppp1/5nNr/5b1p/Pp1p3P/1QPPP3/1P3PP1/RNB1KBR1 b Q - 4 18,rnkq1b2/p1p1ppp1/5nNr/5b1p/Pp1p3P/1QPPP3/1P3PP1/RNB1KBR1,black,Q,-,4,18,35,32,16,16,developed
board_001588,rn2kb1r/ppp1pp2/6pn/q6p/1P2P1bP/PB1p1PPN/2PP4/RNBQK2R b KQ - 3 17,rn2kb1r/ppp1pp2/6pn/q6p/1P2P1bP/PB1p1PPN/2PP4/RNBQK2R,black,KQ,-,3,17,33,32,16,16,developed
board_001589,rnb1kb1r/p4pp1/1p3n1p/2ppq1N1/1PPPp1P1/4Q2P/P3PP2/RNBK1B1R b kq - 0 12,rnb1kb1r/p4pp1/1p3n1p/2ppq1N1/1PPPp1P1/4Q2P/P3PP2/RNBK1B1R,black,kq,-,0,12,23,32,16,16,developed
board_001590,rn2k2r/5bp1/p1pb4/Qp1ppp1p/2qP3P/PP2P1P1/1BP2n2/RN2KBNR w kq - 4 18,rn2k2r/5bp1/p1pb4/Qp1ppp1p/2qP3P/PP2P1P1/1BP2n2/RN2KBNR,white,kq,-,4,18,34,31,15,16,developed
board_001591,rn1qkb1r/1pp2ppp/3ppn2/p3N1B1/3P4/1QP1P2b/PP3PPP/RN2KB1R b KQ - 1 9,rn1qkb1r/1pp2ppp/3ppn2/p3N1B1/3P4/1QP1P2b/PP3PPP/RN2KB1R,black,KQ,-,1,9,17,32,16,16,developed
board_001592,rn2qbn1/2pk3r/p2p3p/1pQ1ppp1/P3bNP1/2PP1P2/RP1BPK1P/1N3B1R w - - 2 14,rn2qbn1/2pk3r/p2p3p/1pQ1ppp1/P3bNP1/2PP1P2/RP1BPK1P/1N3B1R,white,-,-,2,14,26,32,16,16,developed
board_001593,2bq2nr/r1pnk1b1/2Bp4/pp2ppp1/3P3p/BPP1P3/P3KPPP/RNQ3NR w - - 0 19,2bq2nr/r1pnk1b1/2Bp4/pp2ppp1/3P3p/BPP1P3/P3KPPP/RNQ3NR,white,-,-,0,19,36,32,16,16,developed
board_001594,3qkbn1/3nppp1/3r2br/1p1p1N1p/pPpP2P1/Q1P2P1B/PB2P2P/RN2K1R1 w Q - 0 18,3qkbn1/3nppp1/3r2br/1p1p1N1p/pPpP2P1/Q1P2P1B/PB2P2P/RN2K1R1,white,Q,-,0,18,34,32,16,16,developed
board_001595,rnb4r/1pqpkp1p/p2bpnp1/2p5/PP1P1PP1/N7/2P1PK1P/1RBQ1BNR w - - 5 13,rnb4r/1pqpkp1p/p2bpnp1/2p5/PP1P1PP1/N7/2P1PK1P/1RBQ1BNR,white,-,-,5,13,24,32,16,16,developed
board_001596,rnbqk1nr/2pppp2/8/pp5p/5Pp1/PP6/RbPPP1PP/1NBQKBNR b Kkq - 0 9,rnbqk1nr/2pppp2/8/pp5p/5Pp1/PP6/RbPPP1PP/1NBQKBNR,black,Kkq,-,0,9,17,32,16,16,developed
board_001597,r1bqk1nr/2ppp1b1/2B5/p3Pppp/1p3PPP/P3K2N/RPP1P2R/1NBQ4 b k - 3 15,r1bqk1nr/2ppp1b1/2B5/p3Pppp/1p3PPP/P3K2N/RPP1P2R/1NBQ4,black,k,-,3,15,29,31,16,15,developed
board_001598,rnbq2r1/p1ppkp1p/4p2b/1p2P1p1/6nP/2NP1NP1/PPPB1P2/R2QKB1R b KQ - 1 9,rnbq2r1/p1ppkp1p/4p2b/1p2P1p1/6nP/2NP1NP1/PPPB1P2/R2QKB1R,black,KQ,-,1,9,17,32,16,16,developed
board_001599,rnb1k1n1/2pp1p2/1p1bpq2/pP1N2p1/3P2pr/2B1PN1P/P1P2P2/2RQKB1R w Kq - 1 13,rnb1k1n1/2pp1p2/1p1bpq2/pP1N2p1/3P2pr/2B1PN1P/P1P2P2/2RQKB1R,white,Kq,-,1,13,24,31,15,16,developed
board_001600,rn2kb1r/p2pp1pp/b2q1p2/1pp5/2P3n1/PP2PN2/3PBPPP/RNBQK2R w KQ - 7 11,rn2kb1r/p2pp1pp/b2q1p2/1pp5/2P3n1/PP2PN2/3PBPPP/RNBQK2R,white,KQ,-,7,11,20,32,16,16,developed
board_001601,1nb1kb1r/rp1n4/Q1p1p1pp/p2p1p2/P2P1q2/NP2PPPN/2P2K1P/1RB2B1R w k - 4 13,1nb1kb1r/rp1n4/Q1p1p1pp/p2p1p2/P2P1q2/NP2PPPN/2P2K1P/1RB2B1R,white,k,-,4,13,24,32,16,16,developed
board_001602,2bqk1nr/1rpNpp1p/2n3pb/pp1p4/2P3QP/N3P1P1/PP1P1PB1/R1B1K1R1 w Qk - 2 12,2bqk1nr/1rpNpp1p/2n3pb/pp1p4/2P3QP/N3P1P1/PP1P1PB1/R1B1K1R1,white,Qk,-,2,12,22,32,16,16,developed
board_001603,rnbq1bnr/1ppk1pp1/3p3p/pN2p3/4P3/1P2Q1PN/P1PPBP1P/R1B1K2R w KQ - 0 10,rnbq1bnr/1ppk1pp1/3p3p/pN2p3/4P3/1P2Q1PN/P1PPBP1P/R1B1K2R,white,KQ,-,0,10,18,32,16,16,developed
board_001604,1rqk1bnr/ppp1pp1p/8/4Qbp1/3p1n1P/N1PP1NP1/PPKBPPB1/R5R1 w - - 8 18,1rqk1bnr/ppp1pp1p/8/4Qbp1/3p1n1P/N1PP1NP1/PPKBPPB1/R5R1,white,-,-,8,18,34,32,16,16,developed
board_001605,rn1q1bn1/p2bpk2/1pp3p1/3p1p1r/2BPPBQp/6P1/PPP2P1P/RN1K2NR b - - 1 12,rn1q1bn1/p2bpk2/1pp3p1/3p1p1r/2BPPBQp/6P1/PPP2P1P/RN1K2NR,black,-,-,1,12,23,32,16,16,developed
board_001606,1rbqk2r/1pp1n3/1P1Bpp1p/p3n1p1/2P2PP1/b7/3PP2P/RN1QKBNR w KQk - 0 19,1rbqk2r/1pp1n3/1P1Bpp1p/p3n1p1/2P2PP1/b7/3PP2P/RN1QKBNR,white,KQk,-,0,19,36,30,15,15,developed
board_001607,2b2bnr/2pq2p1/prnpppkp/1pPN4/1PB2PPP/P3PQ2/3P3R/R1B2KN1 b - - 0 16,2b2bnr/2pq2p1/prnpppkp/1pPN4/1PB2PPP/P3PQ2/3P3R/R1B2KN1,black,-,-,0,16,31,32,16,16,developed
board_001608,1nbqkbnr/1r1p2pp/1pN2p2/p1p5/4pPPP/1P6/P1PPPK2/RNBQ1B1R b k - 2 9,1nbqkbnr/1r1p2pp/1pN2p2/p1p5/4pPPP/1P6/P1PPPK2/RNBQ1B1R,black,k,-,2,9,17,32,16,16,developed
board_001609,rnbk1r2/p1pp2pp/7B/1p1PpP1q/Pb2n2P/1PP5/3QPP1R/RN2KBN1 w Q - 5 19,rnbk1r2/p1pp2pp/7B/1p1PpP1q/Pb2n2P/1PP5/3QPP1R/RN2KBN1,white,Q,-,5,19,36,31,16,15,developed
board_001610,rnb1kbr1/pp1ppppp/2q5/2p2n2/4PP2/NPPP1N2/P5PP/R1BQKB1R w KQq - 1 11,rnb1kbr1/pp1ppppp/2q5/2p2n2/4PP2/NPPP1N2/P5PP/R1BQKB1R,white,KQq,-,1,11,20,32,16,16,developed
board_001611,2b1kbnr/1ppp1ppp/r1n1q3/8/Pp2pP2/2P1PQ2/3P2PP/RNBK1BNR w k - 3 12,2b1kbnr/1ppp1ppp/r1n1q3/8/Pp2pP2/2P1PQ2/3P2PP/RNBK1BNR,white,k,-,3,12,22,31,15,16,developed
board_001612,rn1q1b1r/pppbpkp1/B4p1n/3p3p/3P4/BP2P1P1/P1P1KP1P/RN1Q2NR w - - 0 9,rn1q1b1r/pppbpkp1/B4p1n/3p3p/3P4/BP2P1P1/P1P1KP1P/RN1Q2NR,white,-,-,0,9,16,32,16,16,developed
board_001613,1r1qkb1r/1ppbppp1/p6n/nN1p3p/3P4/1PP3P1/P2QPP1P/1RB1KBNR b Kk - 0 11,1r1qkb1r/1ppbppp1/p6n/nN1p3p/3P4/1PP3P1/P2QPP1P/1RB1KBNR,black,Kk,-,0,11,21,32,16,16,developed
board_001614,rn1k2nr/p1pp2qp/bp3ppb/1P2p3/2P1PP2/B7/P2PBKPP/RN3QNR b - - 0 17,rn1k2nr/p1pp2qp/bp3ppb/1P2p3/2P1PP2/B7/P2PBKPP/RN3QNR,black,-,-,0,17,33,32,16,16,developed
board_001615,1rq1kb1r/1bp2ppp/ppnp4/P2N1n2/2PPpPP1/RP5N/2Q1P2P/2B1KB1R w Kk - 3 13,1rq1kb1r/1bp2ppp/ppnp4/P2N1n2/2PPpPP1/RP5N/2Q1P2P/2B1KB1R,white,Kk,-,3,13,24,32,16,16,developed
board_001616,r1bqk2r/pp1np1b1/n2p3p/1Pp2pp1/P3PPP1/2NP2NB/2PB3P/R2QK2R b KQkq - 0 14,r1bqk2r/pp1np1b1/n2p3p/1Pp2pp1/P3PPP1/2NP2NB/2PB3P/R2QK2R,black,KQkq,-,0,14,27,32,16,16,developed
board_001617,rn1qkb1r/2p1pnp1/5p1p/pp1p3P/P1P5/1P1BPbRN/2QP1PP1/RNB2K2 b kq - 0 14,rn1qkb1r/2p1pnp1/5p1p/pp1p3P/P1P5/1P1BPbRN/2QP1PP1/RNB2K2,black,kq,-,0,14,27,32,16,16,developed
board_001618,r1bqkbnr/pppn4/B3p1pp/3p1p2/1PPPPQP1/5P1N/P3K2P/RNB4R w kq - 0 13,r1bqkbnr/pppn4/B3p1pp/3p1p2/1PPPPQP1/5P1N/P3K2P/RNB4R,white,kq,-,0,13,24,32,16,16,developed
board_001619,1rbq2n1/1pnpbkp1/p6r/1Pp1p1p1/Q1P2PP1/N3PB1p/P2P3P/R1BK1R2 w - - 2 17,1rbq2n1/1pnpbkp1/p6r/1Pp1p1p1/Q1P2PP1/N3PB1p/P2P3P/R1BK1R2,white,-,-,2,17,32,31,15,16,developed
board_001620,2bqkbnr/r1ppp2p/n7/pp3p2/1PP2PpP/3P4/P3PQP1/RNBK1BNR b k - 1 9,2bqkbnr/r1ppp2p/n7/pp3p2/1PP2PpP/3P4/P3PQP1/RNBK1BNR,black,k,-,1,9,17,32,16,16,developed
board_001621,rq2k1n1/pb2b3/nppr4/2Pp1ppp/1P1NpP1P/4P1PR/P1NP1KB1/R1B2Q2 w q - 1 18,rq2k1n1/pb2b3/nppr4/2Pp1ppp/1P1NpP1P/4P1PR/P1NP1KB1/R1B2Q2,white,q,-,1,18,34,32,16,16,developed
board_001622,1r2kb1r/p4p1p/n1pppnp1/qpP5/P2PPP2/NP2B2P/6QP/R3KBNR w KQ - 2 16,1r2kb1r/p4p1p/n1pppnp1/qpP5/P2PPP2/NP2B2P/6QP/R3KBNR,white,KQ,-,2,16,30,31,16,15,developed
board_001623,r1bqkbnr/pppp4/2n1p1pp/5P2/2P2P1P/1P3N2/PR1PP3/1NBQKB1R w K - 3 12,r1bqkbnr/pppp4/2n1p1pp/5P2/2P2P1P/1P3N2/PR1PP3/1NBQKB1R,white,K,-,3,12,22,31,16,15,developed
board_001624,1r1qkbnr/pppbppp1/3p4/1B5p/PP2PP2/n6N/1BPP2PP/RN1QK1R1 b Qk - 0 9,1r1qkbnr/pppbppp1/3p4/1B5p/PP2PP2/n6N/1BPP2PP/RN1QK1R1,black,Qk,-,0,9,17,32,16,16,developed
board_001625,r1b3nr/ppp1qkp1/5b2/3Npp1p/BP3P2/P1N1P2P/2nP2P1/R1BQ1KR1 b - - 0 18,r1b3nr/ppp1qkp1/5b2/3Npp1p/BP3P2/P1N1P2P/2nP2P1/R1BQ1KR1,black,-,-,0,18,35,30,15,15,developed
board_001626,r1b1kbr1/p2pppp1/n1p4p/qp5n/PPP1PPP1/3P3P/R3R3/1NBQKBN1 b q - 2 13,r1b1kbr1/p2pppp1/n1p4p/qp5n/PPP1PPP1/3P3P/R3R3/1NBQKBN1,black,q,-,2,13,25,32,16,16,developed
board_001627,rn2qbr1/p2pp2p/bp3pkn/2p3p1/P1P1P3/N2P4/RPQ2PPP/2B1KBNR w K - 2 16,rn2qbr1/p2pp2p/bp3pkn/2p3p1/P1P1P3/N2P4/RPQ2PPP/2B1KBNR,white,K,-,2,16,30,32,16,16,developed
board_001628,1rbq1b1r/ppppp1pp/2n3kn/8/1PN1PPp1/P1P5/1B1P3P/R2QKBNR w KQ - 3 10,1rbq1b1r/ppppp1pp/2n3kn/8/1PN1PPp1/P1P5/1B1P3P/R2QKBNR,white,KQ,-,3,10,18,31,15,16,developed
board_001629,r3k1nr/1p1q1p1p/p2p2p1/2p1p1b1/1nPPP2P/N4Q1N/PP3PP1/1RB1KB1R w kq - 1 13,r3k1nr/1p1q1p1p/p2p2p1/2p1p1b1/1nPPP2P/N4Q1N/PP3PP1/1RB1KB1R,white,kq,-,1,13,24,31,16,15,developed
board_001630,1rbqkbr1/1p1p2p1/p1B5/n1p1pp2/P2PQn1p/2N1P3/1PPK1PPP/R1B3NR b - - 2 15,1rbqkbr1/1p1p2p1/p1B5/n1p1pp2/P2PQn1p/2N1P3/1PPK1PPP/R1B3NR,black,-,-,2,15,29,32,16,16,developed
board_001631,rn1k1b1r/p1pp2pp/b4p1n/3Pp3/4P1P1/1Bq1Q2N/PP1B1P1P/RN2K2R b KQ - 4 16,rn1k1b1r/p1pp2pp/b4p1n/3Pp3/4P1P1/1Bq1Q2N/PP1B1P1P/RN2K2R,black,KQ,-,4,16,31,30,15,15,developed
board_001632,rnb1kb1r/3qp1pp/p2p4/1ppn1p1P/1P2PPQ1/5N2/P1PPB1P1/RNB1K2R w KQkq - 0 9,rnb1kb1r/3qp1pp/p2p4/1ppn1p1P/1P2PPQ1/5N2/P1PPB1P1/RNB1K2R,white,KQkq,-,0,9,16,32,16,16,developed
board_001633,1nbq3r/r1pp1pbp/1p1kpn2/p5p1/PP1P2P1/4RP2/2PNP2P/2BQKBNR w K - 5 11,1nbq3r/r1pp1pbp/1p1kpn2/p5p1/PP1P2P1/4RP2/2PNP2P/2BQKBNR,white,K,-,5,11,20,32,16,16,developed
board_001634,r1bqkb1r/p2p2p1/B1p2p1p/1pN1p3/1P5n/4P3/PBPP1PPP/R1Q1K1NR b KQkq - 1 10,r1bqkb1r/p2p2p1/B1p2p1p/1pN1p3/1P5n/4P3/PBPP1PPP/R1Q1K1NR,black,KQkq,-,1,10,19,31,16,15,developed
board_001635,rn1q1b1r/1bppp1pp/p3kpNn/1p6/4P3/NPP5/P2P1PPP/1RBQKBR1 w - - 1 10,rn1q1b1r/1bppp1pp/p3kpNn/1p6/4P3/NPP5/P2P1PPP/1RBQKBR1,white,-,-,1,10,18,32,16,16,developed
board_001636,rnb1kb1r/p1qp4/1p2pn1p/2pNPp1p/1PP2PP1/B2B2N1/P2P3P/R3K1R1 b Q - 8 18,rnb1kb1r/p1qp4/1p2pn1p/2pNPp1p/1PP2PP1/B2B2N1/P2P3P/R3K1R1,black,Q,-,8,18,35,31,15,16,developed
board_001637,2bqkb1r/1p1p3p/2nrp2n/p1N2pp1/2p2PPP/N2PP3/PPP5/R1B1KBRQ b Qk - 4 14,2bqkb1r/1p1p3p/2nrp2n/p1N2pp1/2p2PPP/N2PP3/PPP5/R1B1KBRQ,black,Qk,-,4,14,27,32,16,16,developed
board_001638,r1bqkrn1/p1pp1p1p/3bp1p1/1p5P/PPQn4/2N5/2P1PPPR/R1B1KBN1 b Qq - 1 13,r1bqkrn1/p1pp1p1p/3bp1p1/1p5P/PPQn4/2N5/2P1PPPR/R1B1KBN1,black,Qq,-,1,13,25,31,15,16,developed
board_001639,rn1qkb1r/1pp1p1p1/1P1p3n/p2b1p1p/P2N2P1/3BP2P/2PP1P2/RNBQK2R b KQkq - 4 10,rn1qkb1r/1pp1p1p1/1P1p3n/p2b1p1p/P2N2P1/3BP2P/2PP1P2/RNBQK2R,black,KQkq,-,4,10,19,32,16,16,developed
board_001640,rn1qk1nr/1b1pp2p/p1p5/1p3pp1/2P2P2/4P1NP/Pb1PB1P1/RNBQK2R w KQkq - 0 12,rn1qk1nr/1b1pp2p/p1p5/1p3pp1/2P2P2/4P1NP/Pb1PB1P1/RNBQK2R,white,KQkq,-,0,12,22,31,15,16,developed
board_001641,r1b1k1n1/2pp1p2/pp1bq1pr/4p2p/NPPnP2P/B4PKR/P2PB1P1/R4QN1 b - - 9 16,r1b1k1n1/2pp1p2/pp1bq1pr/4p2p/NPPnP2P/B4PKR/P2PB1P1/R4QN1,black,-,-,9,16,31,32,16,16,developed
board_001642,rnb1kb1r/3pnp1p/1q3P2/1pp1p1p1/3P2P1/p3B2P/PPP1PN2/R2QKBNR b KQkq - 1 11,rnb1kb1r/3pnp1p/1q3P2/1pp1p1p1/3P2P1/p3B2P/PPP1PN2/R2QKBNR,black,KQkq,-,1,11,21,32,16,16,developed
board_001643,4kb1r/1ppn1ppp/r3pn2/p2p3N/P3PBbP/Nq1P1PP1/1PP1K1B1/1R1Q2R1 w k - 7 18,4kb1r/1ppn1ppp/r3pn2/p2p3N/P3PBbP/Nq1P1PP1/1PP1K1B1/1R1Q2R1,white,k,-,7,18,34,32,16,16,developed
board_001644,r2qkbnr/p1pbppp1/n6p/3p4/Pp3PPP/3PPN2/1PP5/RNBQKB1R b KQq - 0 9,r2qkbnr/p1pbppp1/n6p/3p4/Pp3PPP/3PPN2/1PP5/RNBQKB1R,black,KQq,-,0,9,17,32,16,16,developed
board_001645,rnq1kbnr/pb1pp3/7p/1pp2pp1/1P1P2PP/P4N2/2PBPPB1/RN1QK1R1 b Qkq - 2 11,rnq1kbnr/pb1pp3/7p/1pp2pp1/1P1P2PP/P4N2/2PBPPB1/RN1QK1R1,black,Qkq,-,2,11,21,32,16,16,developed
board_001646,r2qkb1r/ppp1p2p/1P1p3n/4npp1/7P/1bNP4/P1PBPPP1/RQ2KBNR b KQkq - 2 9,r2qkb1r/ppp1p2p/1P1p3n/4npp1/7P/1bNP4/P1PBPPP1/RQ2KBNR,black,KQkq,-,2,9,17,32,16,16,developed
board_001647,rn2kb1r/2q2p1p/p2pbnp1/1pp1p3/1P1P1NP1/4KP2/P1P1P2P/R1BQ1BNR w kq - 5 14,rn2kb1r/2q2p1p/p2pbnp1/1pp1p3/1P1P1NP1/4KP2/P1P1P2P/R1BQ1BNR,white,kq,-,5,14,26,32,16,16,developed
board_001648,rn3kr1/pp4bp/4p1pn/2ppPq2/b1NP1pPP/PP1Q1P2/2PB1KB1/R5NR b - - 3 18,rn3kr1/pp4bp/4p1pn/2ppPq2/b1NP1pPP/PP1Q1P2/2PB1KB1/R5NR,black,-,-,3,18,35,32,16,16,developed
board_001649,r1q1k2r/pbn3pp/3b3n/1pppp3/4P1p1/N1PPB1PN/PP3P1P/1R2KBR1 b kq - 5 15,r1q1k2r/pbn3pp/3b3n/1pppp3/4P1p1/N1PPB1PN/PP3P1P/1R2KBR1,black,kq,-,5,15,29,31,15,16,developed
board_001650,1nbqkbnr/r2p2p1/2p1pp1p/pp6/QPPP3P/N7/PB1KPPPN/R4B1R w k - 0 11,1nbqkbnr/r2p2p1/2p1pp1p/pp6/QPPP3P/N7/PB1KPPPN/R4B1R,white,k,-,0,11,20,32,16,16,developed
board_001651,rnb3nr/1p3k2/3bq1p1/2p1pp1p/p2p1N1P/P1PQRP2/1P1PP1P1/RNB1KB2 w Q - 0 16,rnb3nr/1p3k2/3bq1p1/2p1pp1p/p2p1N1P/P1PQRP2/1P1PP1P1/RNB1KB2,white,Q,-,0,16,30,32,16,16,developed
board_001652,rn1q1bnr/1Bp1kppp/pp1pp3/8/4bP2/PP2KNPP/2PPP3/RNBQ3R b - - 7 11,rn1q1bnr/1Bp1kppp/pp1pp3/8/4bP2/PP2KNPP/2PPP3/RNBQ3R,black,-,-,7,11,21,32,16,16,developed
board_001653,r3kbnr/p1p1pppp/b2q4/1p1p2N1/n2P2P1/P7/1PP1PP1P/RNBQKB1R b KQkq - 6 9,r3kbnr/p1p1pppp/b2q4/1p1p2N1/n2P2P1/P7/1PP1PP1P/RNBQKB1R,black,KQkq,-,6,9,17,32,16,16,developed
board_001654,r2q1br1/pb1pk2p/B1nn2p1/1pp1pp2/1P1PPPP1/B6P/PQP3R1/RNK3N1 b - - 0 17,r2q1br1/pb1pk2p/B1nn2p1/1pp1pp2/1P1PPPP1/B6P/PQP3R1/RNK3N1,black,-,-,0,17,33,32,16,16,developed
board_001655,rnb1k1nr/pp3pb1/3p4/2pPpPpp/2P1P1PP/N7/PP1KN1q1/R1BQ1B1R b kq - 2 12,rnb1k1nr/pp3pb1/3p4/2pPpPpp/2P1P1PP/N7/PP1KN1q1/R1BQ1B1R,black,kq,-,2,12,23,32,16,16,developed
board_001656,r1b2b2/p1qk1p1r/nppp3n/3P2pp/1P2pBP1/N1K1PP2/P1P4P/1R1Q1BNR w - - 0 17,r1b2b2/p1qk1p1r/nppp3n/3P2pp/1P2pBP1/N1K1PP2/P1P4P/1R1Q1BNR,white,-,-,0,17,32,32,16,16,developed
board_001657,r2qk1nr/p1ppp1bp/2n5/1pP2pp1/Q2P2PP/2Nb3N/PP2PP2/R1BK1B1R b kq - 1 13,r2qk1nr/p1ppp1bp/2n5/1pP2pp1/Q2P2PP/2Nb3N/PP2PP2/R1BK1B1R,black,kq,-,1,13,25,32,16,16,developed
